ID,country_satis,econ_sit,children_betteroff2,satisfied_democracy,financial20yr,diversity20yr,diversity20yr_fu,gender20yr,gender20yr_fu,religion20yr,religion20yr_fu,family20yr,family20yr_fu,fav_US,fav_China,fav_Russia,fav_India,fav_Pak,fav_Japan,partyfav_india_BJP,intthreat_chpower,INTTHREAT_USPOWER,intthreat_ruspower,intthreat_climatechange,intthreat_isis,intthreat_cyber,intthreat_NKorea,intthreat_econcondition,trade,trade_wages,trade_jobs,trade_prices,econ_power,respect_china,respect_us,US_WORLD_ROLE,world_role_China,world_role_russia,world_role_india,world_role_germany,world_role_UK,world_role_france,worldleader_USChina,describecountry_officials,describecountry_court,describecountry_corrupt,describecountry_walk,describecountry_election,describecountry_views,describecountry_sol,confid_trump,confid_xi,confid_putin,confid_merkel,confid_macron,confid_abe,confid_modi,USREL_BETTERWORSE,involved_US,interest_surveycountry,use_internet,own_cell_standalone,smartphone,social_net,cyberattack_infrastructure,cyberattack_elections,cyberattack_natsec,preparedcyberattack,prob_leaving,immig_moreless,planmove,whymove_jobs,whymove_violence,whymove_educ,whymove_family,prob_crime,prob_employ_opp,prob_rich_poor,prob_corrupt_biz,prob_terror,prob_rise_prices,prob_corrupt_officials,prob_air_pollution,prob_communal_relations,prob_schools,prob_healthcare,prob_Kashmir,fiveyears_prob_job,fiveyears_prob_terror,fiveyears_prob_corrupt,fiveyears_prob_richpoor,fiveyears_prob_comrel,fiveyears_prob_air,fiveyears_prob_prices,fiveyears_prob_Kashmir,Kashmir_military,fiveyears_rel_China,fiveyears_rel_Russia,fiveyears_rel_Pak,fiveyears_rel_US,indiaus_ties_mil,indiaus_ties_econ,threat_let,threat_pak,threat_china,sex,age,d_relig_india_A,d_relig2_india_A,evil_spirits,relbehavior_marking,relbehavior_symbols,relbehavior_altar,relbehavior_food,sexselect_abortion,relparticipate_sing,relparticipate_story,relparticipate_prayer,religion_import,d_educ_india,d_income_india,d_hhpeople,d_adult_us,d_ptyid_proximity_india,d_homephone_us,d_hhcell
649,1,2,1,1,1,2,2,1,1,2,1,2,2,2,3,8,1,4,2,4,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,1,3,2,3,3,2,1,1,1,2,1,2,2,1,4,1,1,1,2,8,4,3,3,3,1,1,1,1,4,3,2,2,4,2,2,3,2,2,3,1,2,2,1,3,2,2,2,3,1,4,1,4,4,4,4,4,4,4,5,1,3,5,5,1,1,1,2,3,4,1,31,1,13,2,2,2,8,2,2,2,2,2,3,9,6,4,4,10,2,NA
650,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,4,4,4,1,2,3,1,3,2,1,3,1,1,1,1,1,1,1,1,8,8,1,8,2,1,1,2,2,3,2,1,1,1,2,3,2,8,1,8,3,3,3,3,1,1,1,1,4,4,2,1,4,4,8,1,4,2,3,2,2,1,1,1,2,1,3,2,2,3,2,4,4,4,4,8,4,4,5,3,3,4,3,2,1,1,1,3,3,1,31,2,13,2,2,2,2,2,2,2,2,2,1,9,6,5,4,27,2,NA
651,1,2,1,3,1,1,1,1,1,2,1,2,2,2,3,8,2,8,8,4,3,2,1,2,1,2,2,2,1,1,1,1,1,2,9,1,1,8,1,8,8,8,1,1,1,2,1,1,3,1,4,4,2,8,8,3,3,1,1,2,1,1,1,1,4,4,4,1,4,3,2,1,3,3,3,1,1,1,1,1,1,1,1,3,3,1,3,4,4,2,4,4,1,4,4,1,5,8,4,2,1,1,1,2,1,1,31,2,13,2,2,2,2,2,2,2,2,2,2,9,98,2,2,27,2,NA
652,2,3,2,4,2,1,1,1,1,3,3,2,2,8,8,8,1,4,8,4,8,8,8,8,1,8,8,8,1,1,1,2,8,8,8,8,8,8,1,8,8,8,8,3,4,1,3,2,1,1,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,8,8,8,4,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,4,3,8,4,8,8,8,8,4,8,8,8,1,1,1,2,28,2,13,1,2,1,2,1,2,2,2,2,1,2,3,4,2,9,2,2
653,1,1,1,2,1,1,2,1,1,1,1,2,2,1,3,2,1,4,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,3,2,1,3,4,2,2,2,1,2,2,2,1,3,3,2,1,1,1,1,3,1,1,1,4,1,2,1,3,1,1,1,2,2,1,2,2,2,2,2,1,3,2,3,2,4,2,2,4,4,4,1,2,2,4,2,1,1,1,3,1,1,32,2,13,2,2,1,2,1,2,2,2,2,1,7,6,8,5,6,2,NA
654,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,8,1,4,8,1,8,8,8,8,8,8,8,8,1,1,1,1,8,8,8,8,8,8,8,8,8,9,1,2,1,2,2,2,2,2,2,8,8,8,8,8,1,1,1,1,2,1,2,2,8,8,8,8,2,8,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,8,4,8,8,4,3,4,1,8,8,1,1,1,1,55,2,13,2,2,1,2,1,2,2,2,2,1,4,3,6,2,6,2,NA
655,1,1,1,1,1,1,1,1,1,1,1,8,NA,8,8,8,1,4,4,1,8,8,8,1,8,8,8,8,1,1,1,1,8,8,8,8,8,8,1,8,8,8,8,3,2,1,2,2,3,2,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,1,8,8,1,2,2,1,8,2,2,1,1,1,1,2,1,2,3,2,2,3,8,4,2,3,8,3,2,3,8,8,8,8,4,8,1,1,8,1,8,2,55,1,13,2,2,2,1,2,2,1,1,2,1,1,6,8,5,6,2,2
656,1,2,3,2,3,1,1,1,1,1,1,1,1,8,8,8,2,8,8,2,8,3,8,1,8,8,8,8,2,8,1,1,8,8,8,8,8,8,1,8,8,8,8,3,2,3,3,3,2,2,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,3,8,8,4,2,2,1,8,2,8,2,1,2,2,2,1,2,2,2,2,2,8,3,3,3,3,3,2,3,8,8,8,8,8,8,8,8,8,8,8,2,35,1,13,2,2,2,1,2,2,2,2,2,1,1,6,5,3,27,2,1
657,1,3,2,3,2,1,2,3,2,1,2,2,2,8,8,8,2,8,8,3,8,8,8,1,8,8,8,8,8,8,3,3,8,8,8,8,8,8,1,8,8,8,8,2,2,2,2,1,8,8,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,1,8,8,1,2,2,1,8,2,2,1,1,2,2,2,2,1,3,2,2,2,8,4,3,3,3,3,3,4,8,8,8,8,8,8,8,8,8,8,8,2,58,1,13,2,2,1,1,1,2,1,1,1,1,1,7,6,4,9,2,1
658,1,2,1,2,1,1,2,1,1,1,2,1,1,2,3,8,1,4,8,2,2,3,3,1,1,1,3,2,1,1,1,1,1,2,1,1,3,8,1,8,1,8,1,2,2,2,2,2,2,2,3,4,8,8,8,8,2,1,1,1,1,1,1,1,3,2,3,2,1,1,2,1,3,1,1,1,1,1,1,3,1,1,2,1,3,3,1,3,3,3,3,3,2,4,3,1,4,8,4,1,1,1,1,1,1,2,19,1,13,2,2,2,1,1,2,2,2,2,1,6,8,4,3,9,2,NA
659,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,1,4,8,2,8,8,8,1,8,8,8,8,1,1,1,1,4,8,8,8,8,8,1,8,1,8,2,3,1,2,2,2,1,2,8,3,8,8,8,8,2,1,1,1,2,1,1,2,3,3,3,3,1,2,2,1,4,1,2,1,2,1,1,2,1,1,2,1,2,3,1,3,4,4,3,3,3,4,4,1,3,8,4,2,2,2,1,1,2,2,35,1,13,1,2,1,1,1,2,1,1,1,1,6,7,3,2,9,2,NA
660,1,2,8,2,1,1,2,1,1,1,1,2,2,8,8,8,1,4,8,2,8,8,8,1,8,8,8,8,2,1,1,1,8,8,8,8,8,8,1,8,8,8,8,3,8,2,2,2,2,3,8,8,8,8,8,8,2,8,8,8,2,1,2,2,8,2,8,8,2,2,2,2,8,2,2,1,2,2,1,2,1,2,3,2,3,2,2,4,3,3,3,3,2,3,3,1,8,8,4,8,8,8,8,1,8,2,18,1,13,2,2,2,1,2,2,1,2,2,1,1,6,2,1,9,2,NA
661,1,2,1,2,3,1,4,1,1,1,1,1,1,8,8,8,1,4,8,2,8,8,8,1,8,8,8,8,1,1,1,1,8,8,8,8,8,8,1,8,8,8,8,3,8,2,1,1,2,3,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,2,8,8,1,2,2,2,8,2,2,1,1,1,1,2,1,1,2,1,2,2,8,4,3,4,4,3,2,4,8,8,8,8,8,8,8,8,8,8,8,2,35,1,13,2,2,2,1,2,2,2,2,2,1,2,7,7,4,27,2,1
662,1,2,8,2,3,1,2,1,1,1,1,1,1,8,8,8,1,4,8,2,8,8,8,1,1,8,8,8,1,1,1,1,8,8,8,8,8,8,1,8,8,8,8,3,8,2,2,2,3,3,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,2,8,8,1,2,2,2,3,2,2,1,2,1,1,2,1,1,2,2,2,3,1,3,3,4,3,4,2,4,3,1,8,8,4,8,8,8,1,1,8,2,31,1,13,2,2,1,1,1,2,1,1,1,1,1,6,4,2,9,2,1
663,1,2,1,2,3,1,2,1,1,1,1,2,2,8,8,8,8,4,8,2,8,8,8,1,1,8,8,8,1,1,1,1,8,8,8,8,8,8,1,8,8,8,8,3,2,2,2,2,2,2,8,8,8,8,8,8,2,8,8,8,2,1,2,2,4,2,4,8,1,2,2,1,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,4,3,4,4,3,3,4,3,1,8,8,4,8,1,1,1,1,8,1,38,1,13,2,2,2,1,2,2,2,2,2,1,2,7,4,3,27,2,NA
664,1,2,1,1,3,1,1,1,1,1,1,2,2,8,8,8,2,8,8,3,1,1,1,1,1,1,1,1,1,1,2,1,8,8,8,1,8,8,2,8,8,8,8,1,1,1,2,1,1,1,8,8,8,8,8,8,2,8,8,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,8,2,2,2,2,2,3,2,8,1,8,8,8,8,1,2,8,8,8,1,19,1,13,2,2,2,1,2,1,8,2,1,2,4,7,7,5,9,2,NA
665,2,2,2,3,2,2,2,1,1,2,2,2,2,8,8,8,2,8,8,3,8,8,8,8,8,8,8,8,2,2,2,2,8,8,8,2,8,8,2,8,8,8,8,1,2,1,1,2,2,1,8,8,8,8,8,8,2,2,2,2,2,2,NA,2,2,2,2,2,2,1,2,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,2,2,2,8,8,8,8,2,2,8,8,8,2,65,1,13,2,2,2,1,2,2,2,2,1,2,3,6,3,2,9,2,2
666,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,4,1,2,2,2,2,1,1,1,2,2,NA,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,3,2,1,2,2,1,3,2,4,1,1,1,2,1,1,2,28,1,13,2,2,2,1,2,2,2,2,2,2,4,8,5,2,9,1,1
667,1,2,2,3,2,2,1,1,1,2,2,2,1,4,8,8,2,8,8,2,1,1,2,1,2,2,1,2,2,2,2,1,8,1,2,8,8,8,1,8,8,8,8,2,2,1,1,2,2,1,8,8,8,8,4,8,2,1,8,8,2,2,NA,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,3,3,1,2,2,2,1,2,8,8,8,8,8,8,8,8,2,65,1,13,2,2,2,1,2,2,2,2,2,1,1,3,2,2,9,2,1
668,1,2,1,1,1,1,1,1,1,2,1,1,1,8,8,8,2,8,8,2,1,1,1,1,1,1,1,1,2,2,2,2,8,8,8,2,8,8,2,8,8,8,8,4,2,1,1,3,1,1,8,8,8,8,8,4,2,1,1,2,2,2,NA,2,2,2,1,3,2,1,2,2,1,2,2,1,1,2,2,1,2,3,2,1,2,2,3,1,1,3,2,2,2,2,1,1,8,8,8,8,8,8,8,8,8,2,45,1,13,2,2,2,1,2,2,2,2,8,2,2,6,11,8,6,2,1
669,1,2,1,1,1,1,1,1,1,2,1,1,1,8,8,8,2,8,8,2,8,8,8,8,8,8,8,8,2,1,2,1,8,8,8,1,8,8,1,8,8,8,8,2,2,2,2,2,1,2,8,8,8,8,8,8,1,8,1,1,2,2,NA,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,3,8,1,8,8,8,8,8,8,8,8,8,2,28,1,13,2,2,2,1,2,2,2,2,2,2,2,6,6,2,6,2,1
670,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,1,8,8,2,1,1,1,1,1,1,1,1,2,1,2,1,8,1,1,1,8,8,1,8,8,8,8,1,1,1,1,1,1,2,8,8,8,8,8,2,1,1,1,1,2,2,NA,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,2,2,8,2,8,8,1,8,8,8,8,1,2,8,8,8,2,36,1,13,2,2,2,1,2,2,2,2,2,1,1,6,8,4,6,2,1
671,1,1,1,3,8,1,1,1,1,1,1,1,1,8,4,8,1,4,8,9,8,8,8,1,1,8,8,8,1,1,2,1,8,2,1,1,2,8,1,8,8,8,1,4,1,1,1,1,1,2,8,8,8,8,8,8,1,1,2,2,2,1,2,2,8,8,8,8,1,1,2,1,1,1,1,1,1,1,1,2,1,1,8,2,1,1,2,4,2,4,4,2,2,4,2,1,2,1,2,1,2,2,1,1,1,1,29,1,13,1,2,2,1,1,2,1,1,1,1,3,1,5,2,27,2,NA
672,1,4,1,1,1,2,1,1,1,1,1,2,2,2,4,1,1,4,2,1,2,3,8,1,1,8,8,8,1,1,1,1,1,8,8,1,8,8,1,8,8,8,1,8,4,1,1,2,1,1,8,8,8,8,8,8,1,1,1,1,2,1,2,2,8,8,8,8,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,2,3,4,3,1,5,1,5,1,8,8,1,1,1,1,49,1,13,1,2,2,1,1,2,1,1,1,1,1,1,8,6,6,2,NA
673,1,1,1,1,1,2,2,1,1,1,1,2,2,1,4,1,1,4,1,1,1,2,3,1,1,1,1,8,1,1,1,1,8,8,8,2,1,1,1,8,8,8,1,4,1,1,1,1,1,1,8,8,8,8,8,8,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3,2,4,2,1,2,1,5,1,8,8,1,1,1,1,23,1,13,1,2,2,1,1,2,1,1,2,1,10,1,9,6,6,2,NA
674,8,8,1,8,8,8,NA,1,1,8,NA,1,1,8,8,8,1,4,8,9,8,8,8,1,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,8,8,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,8,8,8,8,8,2,1,1,1,1,1,1,1,8,1,1,1,8,8,1,1,8,4,4,4,8,8,8,4,8,8,8,8,8,8,8,8,1,1,1,2,69,1,13,1,2,2,1,2,2,1,1,1,1,1,98,11,4,99,2,1
675,2,1,1,4,1,1,1,1,1,1,1,3,2,1,4,1,1,4,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,8,8,1,8,2,1,2,8,2,1,1,1,1,1,1,1,1,2,8,8,8,8,8,1,1,2,2,2,1,2,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,2,4,3,1,4,1,4,1,1,1,1,1,1,1,31,1,13,1,2,2,1,1,2,2,2,2,1,4,1,4,3,6,2,NA
676,2,8,9,3,1,1,2,1,1,1,2,1,1,1,4,8,1,4,8,4,1,1,8,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,8,8,8,8,8,8,3,1,1,2,2,2,NA,2,1,1,1,4,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,4,4,4,4,3,1,3,1,5,1,1,1,1,1,1,1,57,1,13,2,2,2,1,2,2,2,2,2,1,9,99,4,4,99,2,1
677,9,2,2,1,3,2,2,1,1,1,3,3,4,8,4,8,1,4,8,1,1,3,1,1,1,8,2,1,1,8,1,1,2,8,8,1,1,1,1,8,8,1,1,4,9,1,1,1,1,1,2,8,8,8,8,8,1,1,1,2,2,2,NA,2,8,8,8,8,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,3,8,4,3,1,4,1,5,1,8,8,1,1,1,1,39,1,13,1,2,2,1,2,2,2,2,2,1,5,1,10,5,6,2,1
678,1,3,1,3,2,2,2,1,1,1,1,2,2,2,4,1,1,4,1,4,1,3,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,8,1,2,4,1,1,1,1,1,1,1,4,8,8,8,8,1,1,2,2,2,1,2,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,3,2,4,2,1,5,1,5,1,1,1,1,1,1,1,20,1,13,1,2,2,1,2,2,1,1,2,1,6,1,6,4,7,2,NA
679,8,8,1,8,8,8,NA,1,1,2,2,2,2,8,8,8,1,4,8,2,8,8,8,1,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,8,8,8,8,8,8,8,8,1,8,8,8,2,2,NA,2,8,8,8,8,8,8,2,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,2,8,4,2,1,8,8,5,8,8,8,1,1,1,2,49,1,13,1,2,2,2,2,2,2,2,2,1,1,1,5,4,99,2,1
680,8,3,1,8,8,8,NA,1,1,8,NA,2,2,8,8,8,1,4,8,1,1,8,8,1,1,8,8,8,1,1,1,1,8,8,8,8,8,8,8,8,8,8,1,8,1,1,1,1,1,1,8,8,8,8,8,8,1,8,8,8,2,2,NA,2,8,8,8,8,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3,3,4,3,1,8,8,8,8,8,8,1,1,1,2,18,1,13,1,2,2,1,1,2,1,1,2,1,6,98,6,3,99,2,1
681,1,2,2,2,2,3,2,2,2,2,2,2,2,1,4,2,1,4,3,1,2,8,2,3,3,1,3,1,1,2,2,1,1,1,1,1,1,1,1,8,1,2,2,4,2,1,1,4,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,2,1,4,1,4,1,1,1,1,1,1,8,1,1,3,3,1,4,4,4,4,4,4,4,1,2,1,1,4,1,3,1,1,1,3,1,27,1,2,2,2,2,1,1,2,1,1,1,1,5,9,2,2,9,2,NA
682,8,8,8,8,8,8,NA,8,NA,8,NA,2,2,8,8,8,2,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,8,2,2,NA,2,8,8,8,8,4,8,2,4,8,4,2,1,1,1,8,8,1,8,8,8,1,8,8,4,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,50,1,13,2,2,2,1,1,2,2,2,2,8,2,5,6,4,98,2,1
683,2,3,1,2,1,1,1,8,NA,1,1,2,2,2,4,1,1,4,8,2,3,1,3,1,1,1,1,1,8,1,1,2,1,2,1,1,8,1,1,8,8,2,1,2,2,2,1,1,1,8,2,4,2,8,4,8,1,1,8,2,2,1,2,2,1,4,2,1,1,2,2,1,4,1,4,1,1,1,1,1,1,1,1,8,1,1,8,2,4,4,4,3,4,4,8,3,3,2,4,1,1,8,1,4,4,1,63,1,13,2,2,2,1,1,2,1,1,1,1,5,9,7,4,26,2,NA
684,1,3,2,8,1,1,1,2,2,1,1,1,1,1,2,8,1,4,8,2,8,8,8,8,1,8,8,8,2,1,1,2,8,8,8,8,8,8,1,8,8,8,8,8,8,2,1,1,1,8,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,8,8,8,1,3,2,1,4,1,2,1,1,1,8,1,1,8,1,8,1,1,8,4,4,4,5,8,4,8,8,1,8,8,8,8,8,8,8,8,8,2,55,1,13,2,2,2,1,1,2,1,1,1,1,3,6,6,4,9,2,1
685,2,4,2,4,2,3,8,1,1,1,1,2,2,8,8,8,2,4,8,2,1,3,8,8,8,1,8,8,2,1,2,1,8,1,1,1,2,1,1,8,1,8,1,8,2,1,1,1,1,1,4,4,1,8,8,8,1,1,8,8,2,1,2,2,5,8,8,1,1,2,2,1,4,1,2,1,1,1,1,1,1,1,1,8,1,1,1,5,5,5,4,8,4,9,5,1,4,1,4,1,1,1,8,1,1,1,65,1,13,2,2,2,1,1,2,2,2,1,1,1,5,6,2,6,2,NA
686,1,2,1,2,1,8,NA,8,NA,8,NA,2,2,8,8,8,1,4,8,2,8,8,9,8,8,8,8,8,2,1,1,1,8,8,8,8,8,8,1,8,8,8,8,8,8,8,1,8,1,8,8,8,8,8,8,8,4,2,2,4,2,1,2,2,8,8,8,8,1,1,2,1,4,1,1,4,1,3,8,1,4,1,1,8,1,1,8,4,4,4,4,8,4,8,8,2,9,8,8,9,8,8,8,8,8,2,50,1,13,2,2,1,1,1,2,2,1,2,2,1,6,7,5,9,2,NA
687,2,4,2,4,2,3,2,2,2,2,2,2,2,4,4,3,1,4,2,4,1,3,2,8,1,2,3,3,2,1,2,1,1,2,1,1,2,1,1,1,8,8,1,8,4,4,1,4,1,1,1,4,2,8,4,2,2,1,1,1,2,1,2,2,1,1,2,1,1,4,2,1,4,1,2,1,1,1,8,1,1,8,1,8,1,1,1,4,4,4,4,8,4,8,4,1,5,3,4,2,1,8,8,1,1,1,38,1,13,2,2,2,1,1,2,2,1,1,1,5,6,4,2,9,2,NA
688,1,1,8,2,1,8,NA,8,NA,8,NA,8,NA,8,8,8,1,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,8,8,8,8,8,8,8,1,8,8,8,2,2,NA,2,8,8,8,8,1,8,2,8,8,1,1,8,1,1,8,1,1,8,8,8,1,8,8,4,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,51,1,13,2,1,2,1,1,2,2,1,2,8,1,5,6,3,9,2,1
689,2,4,1,2,1,1,2,1,2,2,2,1,1,8,8,8,1,4,8,1,8,3,9,9,8,1,8,8,8,1,2,2,8,8,8,8,9,8,1,9,8,8,1,4,3,8,2,1,2,1,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,1,8,8,1,1,4,2,1,4,1,4,1,3,1,8,8,1,8,3,8,1,3,8,2,8,4,2,8,8,8,8,1,8,8,2,8,8,8,8,1,8,2,28,5,1,2,2,1,1,1,2,2,1,2,1,3,5,4,2,6,2,1
690,8,2,3,1,1,1,1,1,1,1,1,1,1,8,8,8,2,8,8,4,3,1,1,2,2,1,1,3,1,1,1,1,1,2,1,1,3,2,1,2,1,3,1,1,1,2,4,2,4,2,8,8,8,8,8,8,1,1,1,8,2,2,NA,2,1,1,2,2,1,4,2,1,3,1,8,3,1,2,3,1,3,1,1,2,3,2,1,4,4,4,2,2,2,4,4,3,2,2,4,2,2,2,2,1,1,2,30,2,13,2,2,2,2,1,2,2,1,2,1,2,4,5,3,24,2,2
691,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,2,1,2,2,4,1,1,3,2,1,1,1,1,1,1,1,1,2,2,1,1,3,3,1,2,1,8,2,1,4,4,4,1,4,1,1,8,1,8,2,8,4,1,3,4,2,2,NA,2,2,2,1,2,1,4,2,1,4,2,3,2,1,4,3,1,1,2,2,3,3,2,1,1,4,4,3,4,3,2,4,1,2,1,3,1,2,1,1,1,1,1,29,2,13,2,2,1,2,1,2,2,2,8,4,3,4,4,2,9,2,1
692,1,1,1,4,1,2,2,2,2,1,1,1,2,1,3,2,2,4,4,1,3,1,1,2,1,1,2,8,1,3,2,1,2,2,8,1,2,3,1,2,1,2,2,4,4,1,4,4,2,4,3,2,8,8,8,8,2,3,3,4,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1,1,1,2,4,2,1,4,4,4,2,4,3,3,4,3,2,2,4,2,2,2,2,1,2,2,40,2,13,2,2,8,2,1,3,2,8,8,1,2,2,1,NA,24,2,NA
693,1,4,2,3,2,2,2,1,1,1,1,1,1,1,2,3,1,4,2,2,1,1,2,3,1,1,8,2,2,1,3,3,3,1,1,1,2,1,1,1,1,1,1,2,1,3,2,3,1,4,1,4,1,2,8,2,1,1,1,1,2,2,NA,2,1,1,1,1,4,4,2,2,4,2,3,1,1,2,4,1,1,2,2,3,1,1,1,4,4,4,2,3,4,3,4,1,2,3,4,2,2,2,1,1,1,2,36,1,13,2,2,2,1,2,2,1,2,2,2,6,5,3,2,9,2,2
694,2,2,1,8,1,1,1,2,2,1,1,2,2,1,4,2,1,4,2,1,1,1,3,2,2,2,2,8,1,1,1,1,1,8,8,1,8,2,1,2,1,2,1,4,4,4,4,4,2,2,8,8,2,4,2,4,1,1,1,8,2,1,2,2,1,1,2,1,1,4,2,1,3,1,3,2,1,3,2,1,1,1,2,1,2,3,1,4,4,4,4,3,4,3,4,1,4,2,4,1,1,1,2,1,1,2,45,1,13,2,2,2,2,2,2,1,2,2,1,3,3,2,2,6,2,NA
695,2,4,2,4,1,2,2,1,1,1,1,2,2,8,2,3,1,4,2,4,1,1,2,3,3,1,3,3,4,1,2,1,1,8,8,1,1,1,2,1,1,1,1,4,4,4,4,4,4,4,2,8,2,8,8,8,4,3,2,8,2,2,NA,2,1,1,1,1,1,4,2,1,4,1,3,1,1,2,2,1,1,4,2,1,3,2,1,4,4,4,2,4,4,3,4,1,2,2,4,1,1,1,1,1,1,2,60,1,13,2,2,2,1,8,3,1,1,2,2,6,4,2,2,24,2,2
696,1,2,1,1,1,3,2,2,2,3,2,2,2,1,4,1,1,4,2,1,1,1,3,3,2,1,3,2,1,1,1,1,3,2,1,1,3,1,1,3,1,3,1,1,4,4,4,2,4,4,2,2,2,8,3,1,1,1,1,8,2,1,2,2,2,2,1,1,1,4,2,2,2,1,1,1,1,3,1,1,1,2,1,3,2,2,2,4,4,4,3,3,4,2,3,1,4,1,4,1,8,8,1,1,1,2,50,1,13,2,2,2,1,2,3,1,2,2,1,3,5,6,4,6,2,NA
697,1,2,1,4,1,1,1,1,1,1,1,1,1,1,4,2,4,8,4,2,2,1,3,8,8,2,8,8,1,1,1,2,1,8,8,1,2,8,1,8,1,8,2,2,1,2,4,4,2,1,2,3,2,8,8,8,1,1,1,4,2,1,2,2,4,2,1,1,1,4,2,1,3,4,2,1,1,2,1,1,1,2,1,1,4,3,2,2,4,4,4,4,4,3,4,1,2,2,4,4,1,2,1,1,1,2,33,1,13,2,2,2,2,2,3,1,2,2,2,4,5,4,2,8,2,NA
698,1,3,2,4,1,3,2,2,2,2,2,3,2,1,4,2,1,4,2,2,2,1,8,3,8,8,8,3,2,3,3,1,3,8,8,2,3,1,1,1,1,2,1,4,1,4,4,4,2,2,4,8,8,8,8,8,1,1,1,8,2,1,2,2,1,3,2,1,1,4,2,1,2,1,3,1,1,2,2,1,1,2,2,1,4,4,1,4,4,4,2,2,2,2,4,1,2,1,4,1,2,2,1,1,1,1,75,1,13,2,2,2,2,2,3,2,2,2,1,4,6,8,6,6,2,NA
